# P=64 nodes=1 M=63 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu date=2026-09-12T00:27:34
partner,partner_host,class,nwds,bytes,nloop,t_half_s,mb_per_s
0,ccc0391.campuscluster.illinois.edu,self,4470,35760,22,3.604763636e-05,992.0207
0,ccc0391.campuscluster.illinois.edu,self,4542,36336,22,3.571543182e-05,1017.3754
0,ccc0391.campuscluster.illinois.edu,self,4615,36920,21,3.690330952e-05,1000.4523
0,ccc0391.campuscluster.illinois.edu,self,4689,37512,21,3.707980952e-05,1011.6557
0,ccc0391.campuscluster.illinois.edu,self,4765,38120,20,3.845315000e-05,991.3362
0,ccc0391.campuscluster.illinois.edu,self,4842,38736,20,3.797652500e-05,1019.9985
0,ccc0391.campuscluster.illinois.edu,self,4920,39360,20,3.842335000e-05,1024.3771
0,ccc0391.campuscluster.illinois.edu,self,4999,39992,20,3.837627500e-05,1042.1022
0,ccc0391.campuscluster.illinois.edu,self,5080,40640,20,3.866355000e-05,1051.1192
0,ccc0391.campuscluster.illinois.edu,self,5162,41296,20,5.217475000e-05,791.4940
0,ccc0391.campuscluster.illinois.edu,self,5245,41960,20,4.163740000e-05,1007.7478
0,ccc0391.campuscluster.illinois.edu,self,5329,42632,20,3.922035000e-05,1086.9867
0,ccc0391.campuscluster.illinois.edu,self,5415,43320,20,3.970152500e-05,1091.1420
0,ccc0391.campuscluster.illinois.edu,self,5502,44016,20,3.941097500e-05,1116.8463
0,ccc0391.campuscluster.illinois.edu,self,5591,44728,20,3.981897500e-05,1123.2836
0,ccc0391.campuscluster.illinois.edu,self,5681,45448,20,4.039007500e-05,1125.2269
0,ccc0391.campuscluster.illinois.edu,self,5772,46176,20,3.998605000e-05,1154.8027
0,ccc0391.campuscluster.illinois.edu,self,5865,46920,20,4.071040000e-05,1152.5310
0,ccc0391.campuscluster.illinois.edu,self,5959,47672,20,4.045067500e-05,1178.5217
0,ccc0391.campuscluster.illinois.edu,self,6055,48440,20,4.090652500e-05,1184.1632
0,ccc0391.campuscluster.illinois.edu,self,6152,49216,20,4.106457500e-05,1198.5026
0,ccc0391.campuscluster.illinois.edu,self,6251,50008,20,4.087972500e-05,1223.2959
0,ccc0391.campuscluster.illinois.edu,self,6352,50816,20,4.109187500e-05,1236.6435
0,ccc0391.campuscluster.illinois.edu,self,6454,51632,20,4.164115000e-05,1239.9273
0,ccc0391.campuscluster.illinois.edu,self,6558,52464,20,4.176540000e-05,1256.1594
0,ccc0391.campuscluster.illinois.edu,self,6663,53304,20,4.203240000e-05,1268.1646
0,ccc0391.campuscluster.illinois.edu,self,6770,54160,20,4.259770000e-05,1271.4301
0,ccc0391.campuscluster.illinois.edu,self,6879,55032,20,4.223452500e-05,1303.0098
0,ccc0391.campuscluster.illinois.edu,self,6990,55920,20,4.263502500e-05,1311.5977
0,ccc0391.campuscluster.illinois.edu,self,7102,56816,20,4.288425000e-05,1324.8687
0,ccc0391.campuscluster.illinois.edu,self,7216,57728,20,4.301975000e-05,1341.8953
0,ccc0391.campuscluster.illinois.edu,self,7332,58656,20,4.384082500e-05,1337.9310
0,ccc0391.campuscluster.illinois.edu,self,7450,59600,20,4.379522500e-05,1360.8790
0,ccc0391.campuscluster.illinois.edu,self,7570,60560,20,4.380750000e-05,1382.4117
0,ccc0391.campuscluster.illinois.edu,self,7692,61536,20,4.396452500e-05,1399.6739
0,ccc0391.campuscluster.illinois.edu,self,7816,62528,20,4.438257500e-05,1408.8412
0,ccc0391.campuscluster.illinois.edu,self,7942,63536,20,4.473297500e-05,1420.3392
0,ccc0391.campuscluster.illinois.edu,self,8070,64560,20,4.489830000e-05,1437.9164
0,ccc0391.campuscluster.illinois.edu,self,8200,65600,20,4.508340000e-05,1455.0810
0,ccc0391.campuscluster.illinois.edu,self,8332,66656,20,4.501302500e-05,1480.8158
0,ccc0391.campuscluster.illinois.edu,self,8466,67728,20,4.519560000e-05,1498.5530
0,ccc0391.campuscluster.illinois.edu,self,8602,68816,20,4.533887500e-05,1517.8145
0,ccc0391.campuscluster.illinois.edu,self,8740,69920,20,4.613285000e-05,1515.6228
0,ccc0391.campuscluster.illinois.edu,self,8880,71040,20,4.605547500e-05,1542.4876
0,ccc0391.campuscluster.illinois.edu,self,9023,72184,20,4.627337500e-05,1559.9467
0,ccc0391.campuscluster.illinois.edu,self,9168,73344,20,4.632350000e-05,1583.3001
0,ccc0391.campuscluster.illinois.edu,self,9315,74520,20,4.682867500e-05,1591.3327
0,ccc0391.campuscluster.illinois.edu,self,9465,75720,20,4.696120000e-05,1612.3949
0,ccc0391.campuscluster.illinois.edu,self,9617,76936,20,4.734915000e-05,1624.8655
0,ccc0391.campuscluster.illinois.edu,self,9771,78168,20,6.062642500e-05,1289.3388
0,ccc0391.campuscluster.illinois.edu,self,9928,79424,20,4.803947500e-05,1653.3070
0,ccc0391.campuscluster.illinois.edu,self,10087,80696,20,4.803245000e-05,1680.0309
0,ccc0391.campuscluster.illinois.edu,self,10249,81992,20,6.116292500e-05,1340.5507
0,ccc0391.campuscluster.illinois.edu,self,10414,83312,20,4.872800000e-05,1709.7357
0,ccc0391.campuscluster.illinois.edu,self,10581,84648,20,4.894492500e-05,1729.4541
0,ccc0391.campuscluster.illinois.edu,self,10751,86008,20,6.220915000e-05,1382.5619
0,ccc0391.campuscluster.illinois.edu,self,10924,87392,20,4.996810000e-05,1748.9558
0,ccc0391.campuscluster.illinois.edu,self,11099,88792,20,5.023035000e-05,1767.6962
0,ccc0391.campuscluster.illinois.edu,self,11277,90216,20,5.041242500e-05,1789.5588
0,ccc0391.campuscluster.illinois.edu,self,11458,91664,20,5.097225000e-05,1798.3118
0,ccc0391.campuscluster.illinois.edu,self,11642,93136,20,5.087005000e-05,1830.8612
0,ccc0391.campuscluster.illinois.edu,self,11829,94632,20,5.153605000e-05,1836.2292
0,ccc0391.campuscluster.illinois.edu,self,12019,96152,20,5.178777500e-05,1856.6544
0,ccc0391.campuscluster.illinois.edu,self,12212,97696,20,5.199540000e-05,1878.9354
0,ccc0391.campuscluster.illinois.edu,self,12408,99264,20,5.276787500e-05,1881.1445
0,ccc0391.campuscluster.illinois.edu,self,12607,100856,20,5.267945000e-05,1914.5226
0,ccc0391.campuscluster.illinois.edu,self,12809,102472,20,5.334445000e-05,1920.9496
0,ccc0391.campuscluster.illinois.edu,self,13014,104112,20,5.379152500e-05,1935.4722
0,ccc0391.campuscluster.illinois.edu,self,13223,105784,20,5.407910000e-05,1956.0976
0,ccc0391.campuscluster.illinois.edu,self,13435,107480,20,6.804212500e-05,1579.6097
0,ccc0391.campuscluster.illinois.edu,self,13650,109200,20,5.484580000e-05,1991.0367
0,ccc0391.campuscluster.illinois.edu,self,13869,110952,20,5.526707500e-05,2007.5606
0,ccc0391.campuscluster.illinois.edu,self,14091,112728,20,5.581010000e-05,2019.8495
0,ccc0391.campuscluster.illinois.edu,self,14317,114536,20,5.656225000e-05,2024.9548
0,ccc0391.campuscluster.illinois.edu,self,14547,116376,20,5.683502500e-05,2047.6106
0,ccc0391.campuscluster.illinois.edu,self,14780,118240,20,5.733072500e-05,2062.4194
0,ccc0391.campuscluster.illinois.edu,self,15017,120136,20,5.781237500e-05,2078.0326
0,ccc0391.campuscluster.illinois.edu,self,15258,122064,20,5.773420000e-05,2114.2408
0,ccc0391.campuscluster.illinois.edu,self,15503,124024,20,5.905420000e-05,2100.1724
0,ccc0391.campuscluster.illinois.edu,self,15752,126016,20,5.931320000e-05,2124.5861
0,ccc0391.campuscluster.illinois.edu,self,16005,128040,20,6.004055000e-05,2132.5587
0,ccc0391.campuscluster.illinois.edu,self,16262,130096,20,5.993787500e-05,2170.5141
0,ccc0391.campuscluster.illinois.edu,self,16523,132184,20,7.401187500e-05,1785.9837
0,ccc0391.campuscluster.illinois.edu,self,16788,134304,20,6.144220000e-05,2185.8592
0,ccc0391.campuscluster.illinois.edu,self,17057,136456,20,6.382745000e-05,2137.8889
0,ccc0391.campuscluster.illinois.edu,self,17330,138640,20,6.236670000e-05,2222.9812
0,ccc0391.campuscluster.illinois.edu,self,17608,140864,20,6.319825000e-05,2228.9225
0,ccc0391.campuscluster.illinois.edu,self,17890,143120,20,6.334955000e-05,2259.2110
0,ccc0391.campuscluster.illinois.edu,self,18177,145416,20,6.434692500e-05,2259.8749
0,ccc0391.campuscluster.illinois.edu,self,18468,147744,20,6.505300000e-05,2271.1328
0,ccc0391.campuscluster.illinois.edu,self,18764,150112,20,6.615482500e-05,2269.1013
0,ccc0391.campuscluster.illinois.edu,self,19065,152520,20,6.742770000e-05,2261.9784
0,ccc0391.campuscluster.illinois.edu,self,19371,154968,20,6.660665000e-05,2326.6145
0,ccc0391.campuscluster.illinois.edu,self,19681,157448,20,6.759827500e-05,2329.1719
0,ccc0391.campuscluster.illinois.edu,self,19996,159968,20,6.789035000e-05,2356.2701
0,ccc0391.campuscluster.illinois.edu,self,20316,162528,20,6.834270000e-05,2378.1326
0,ccc0391.campuscluster.illinois.edu,self,20642,165136,20,8.195782500e-05,2014.8900
0,ccc0391.campuscluster.illinois.edu,self,20973,167784,20,6.981597500e-05,2403.2322
0,ccc0391.campuscluster.illinois.edu,self,21309,170472,20,7.078127500e-05,2408.4336
0,ccc0391.campuscluster.illinois.edu,self,21650,173200,20,7.152645000e-05,2421.4818
0,ccc0391.campuscluster.illinois.edu,self,21997,175976,20,7.173157500e-05,2453.2572
0,ccc0391.campuscluster.illinois.edu,self,22349,178792,20,7.273322500e-05,2458.1888
0,ccc0391.campuscluster.illinois.edu,self,22707,181656,20,7.310065000e-05,2485.0121
0,ccc0391.campuscluster.illinois.edu,self,23071,184568,20,7.461902500e-05,2473.4711
0,ccc0391.campuscluster.illinois.edu,self,23441,187528,20,7.502952500e-05,2499.3894
0,ccc0391.campuscluster.illinois.edu,self,23817,190536,20,7.574962500e-05,2515.3392
0,ccc0391.campuscluster.illinois.edu,self,24199,193592,20,7.719410000e-05,2507.8601
0,ccc0391.campuscluster.illinois.edu,self,24587,196696,20,7.747565000e-05,2538.8106
0,ccc0391.campuscluster.illinois.edu,self,24981,199848,20,7.804572500e-05,2560.6527
0,ccc0391.campuscluster.illinois.edu,self,25381,203048,20,7.923520000e-05,2562.5984
0,ccc0391.campuscluster.illinois.edu,self,25788,206304,20,9.381817500e-05,2198.9769
0,ccc0391.campuscluster.illinois.edu,self,26201,209608,20,8.030297500e-05,2610.2146
0,ccc0391.campuscluster.illinois.edu,self,26621,212968,20,8.122770000e-05,2621.8642
0,ccc0391.campuscluster.illinois.edu,self,27047,216376,20,8.188995000e-05,2642.2778
0,ccc0391.campuscluster.illinois.edu,self,27480,219840,20,8.299780000e-05,2648.7449
0,ccc0391.campuscluster.illinois.edu,self,27920,223360,20,8.472352500e-05,2636.3398
0,ccc0391.campuscluster.illinois.edu,self,28367,226936,20,8.411015000e-05,2698.0810
0,ccc0391.campuscluster.illinois.edu,self,28821,230568,20,8.506642500e-05,2710.4466
0,ccc0391.campuscluster.illinois.edu,self,29283,234264,20,8.588772500e-05,2727.5609
0,ccc0391.campuscluster.illinois.edu,self,29752,238016,20,8.643377500e-05,2753.7383
0,ccc0391.campuscluster.illinois.edu,self,30229,241832,20,8.776325000e-05,2755.5042
0,ccc0391.campuscluster.illinois.edu,self,30713,245704,20,8.788672500e-05,2795.6896
0,ccc0391.campuscluster.illinois.edu,self,31205,249640,20,8.932795000e-05,2794.6460
0,ccc0391.campuscluster.illinois.edu,self,31705,253640,20,9.060412500e-05,2799.4310
0,ccc0391.campuscluster.illinois.edu,self,32213,257704,20,1.034575750e-04,2490.9148
0,ccc0391.campuscluster.illinois.edu,self,32729,261832,20,1.056274000e-04,2478.8265
0,ccc0391.campuscluster.illinois.edu,self,33253,266024,20,1.087645750e-04,2445.8699
0,ccc0391.campuscluster.illinois.edu,self,33786,270288,20,1.081799500e-04,2498.5037
0,ccc0391.campuscluster.illinois.edu,self,34327,274616,20,1.099129500e-04,2498.4863
0,ccc0391.campuscluster.illinois.edu,self,34877,279016,20,9.692977500e-05,2878.5376
0,ccc0391.campuscluster.illinois.edu,self,35436,283488,20,9.788180000e-05,2896.2279
0,ccc0391.campuscluster.illinois.edu,self,36003,288024,20,9.923512500e-05,2902.4400
0,ccc0391.campuscluster.illinois.edu,self,36580,292640,20,9.985427500e-05,2930.6707
0,ccc0391.campuscluster.illinois.edu,self,37166,297328,20,1.010272500e-04,2943.0475
0,ccc0391.campuscluster.illinois.edu,self,37761,302088,20,1.023271750e-04,2952.1777
0,ccc0391.campuscluster.illinois.edu,self,38366,306928,20,1.034034500e-04,2968.2569
0,ccc0391.campuscluster.illinois.edu,self,38980,311840,20,1.044444250e-04,2985.7027
0,ccc0391.campuscluster.illinois.edu,self,39604,316832,20,1.055895750e-04,3000.5993
0,ccc0391.campuscluster.illinois.edu,self,40238,321904,20,5.364277500e-05,6000.8827
0,ccc0391.campuscluster.illinois.edu,self,40882,327056,20,4.882870000e-05,6698.0280
0,ccc0391.campuscluster.illinois.edu,self,41537,332296,20,4.947617500e-05,6716.2831
0,ccc0391.campuscluster.illinois.edu,self,42202,337616,20,4.959740000e-05,6807.1310
0,ccc0391.campuscluster.illinois.edu,self,42878,343024,20,4.974742500e-05,6895.3117
0,ccc0391.campuscluster.illinois.edu,self,43565,348520,20,5.078062500e-05,6863.2475
0,ccc0391.campuscluster.illinois.edu,self,44263,354104,20,5.071575000e-05,6982.1308
0,ccc0391.campuscluster.illinois.edu,self,44972,359776,20,5.156035000e-05,6977.7649
0,ccc0391.campuscluster.illinois.edu,self,45692,365536,20,5.141657500e-05,7109.3028
0,ccc0391.campuscluster.illinois.edu,self,46424,371392,20,5.169510000e-05,7184.2786
0,ccc0391.campuscluster.illinois.edu,self,47167,377336,20,5.179255000e-05,7285.5266
0,ccc0391.campuscluster.illinois.edu,self,47922,383376,20,5.220730000e-05,7343.3409
0,ccc0391.campuscluster.illinois.edu,self,48689,389512,20,5.284977500e-05,7370.1733
0,ccc0391.campuscluster.illinois.edu,self,49469,395752,20,5.309725000e-05,7453.3427
0,ccc0391.campuscluster.illinois.edu,self,50261,402088,20,5.391577500e-05,7457.7060
0,ccc0391.campuscluster.illinois.edu,self,51066,408528,20,5.461335000e-05,7480.3688
0,ccc0391.campuscluster.illinois.edu,self,51884,415072,20,5.542160000e-05,7489.3543
0,ccc0391.campuscluster.illinois.edu,self,52715,421720,20,5.511927500e-05,7651.0440
0,ccc0391.campuscluster.illinois.edu,self,53559,428472,20,5.546367500e-05,7725.2724
0,ccc0391.campuscluster.illinois.edu,self,54416,435328,20,5.609915000e-05,7759.9750
0,ccc0391.campuscluster.illinois.edu,self,55287,442296,20,5.662562500e-05,7810.8807
0,ccc0391.campuscluster.illinois.edu,self,56172,449376,20,5.773297500e-05,7783.6973
0,ccc0391.campuscluster.illinois.edu,self,57071,456568,20,5.725007500e-05,7974.9765
0,ccc0391.campuscluster.illinois.edu,self,57985,463880,20,5.813572500e-05,7979.2589
0,ccc0391.campuscluster.illinois.edu,self,58913,471304,20,5.822790000e-05,8094.1267
0,ccc0391.campuscluster.illinois.edu,self,59856,478848,20,5.876090000e-05,8149.0923
0,ccc0391.campuscluster.illinois.edu,self,60814,486512,20,5.964030000e-05,8157.4372
0,ccc0391.campuscluster.illinois.edu,self,61788,494304,20,6.033737500e-05,8192.3352
0,ccc0391.campuscluster.illinois.edu,self,62777,502216,20,6.065697500e-05,8279.6084
0,ccc0391.campuscluster.illinois.edu,self,63782,510256,20,6.144295000e-05,8304.5492
0,ccc0391.campuscluster.illinois.edu,self,64803,518424,20,6.137932500e-05,8446.2317
0,ccc0391.campuscluster.illinois.edu,self,65840,526720,20,6.208617500e-05,8483.6922
0,ccc0391.campuscluster.illinois.edu,self,66894,535152,20,6.278122500e-05,8524.0771
0,ccc0391.campuscluster.illinois.edu,self,67965,543720,20,6.373600000e-05,8530.8146
0,ccc0391.campuscluster.illinois.edu,self,69053,552424,20,7.684895000e-05,7188.4391
0,ccc0391.campuscluster.illinois.edu,self,70158,561264,20,6.500467500e-05,8634.2098
0,ccc0391.campuscluster.illinois.edu,self,71281,570248,20,6.527240000e-05,8736.4338
0,ccc0391.campuscluster.illinois.edu,self,72422,579376,20,6.605915000e-05,8770.5640
0,ccc0391.campuscluster.illinois.edu,self,73581,588648,20,6.645037500e-05,8858.4602
0,ccc0391.campuscluster.illinois.edu,self,74759,598072,20,6.744400000e-05,8867.6828
0,ccc0391.campuscluster.illinois.edu,self,75956,607648,20,6.751337500e-05,9000.4092
0,ccc0391.campuscluster.illinois.edu,self,77172,617376,20,6.886670000e-05,8964.7972
0,ccc0391.campuscluster.illinois.edu,self,78407,627256,20,8.210810000e-05,7639.3925
0,ccc0391.campuscluster.illinois.edu,self,79662,637296,20,6.992090000e-05,9114.5280
0,ccc0391.campuscluster.illinois.edu,self,80937,647496,20,7.075350000e-05,9151.4342
0,ccc0391.campuscluster.illinois.edu,self,82233,657864,20,7.112692500e-05,9249.1556
0,ccc0391.campuscluster.illinois.edu,self,83549,668392,20,7.244042500e-05,9226.7819
0,ccc0391.campuscluster.illinois.edu,self,84886,679088,20,7.259770000e-05,9354.1255
0,ccc0391.campuscluster.illinois.edu,self,86245,689960,20,7.383980000e-05,9344.0123
0,ccc0391.campuscluster.illinois.edu,self,87625,701000,20,7.397557500e-05,9476.1007
0,ccc0391.campuscluster.illinois.edu,self,89028,712224,20,7.449377500e-05,9560.8526
0,ccc0391.campuscluster.illinois.edu,self,90453,723624,20,7.562940000e-05,9568.0251
0,ccc0391.campuscluster.illinois.edu,self,91901,735208,20,7.691232500e-05,9559.0401
0,ccc0391.campuscluster.illinois.edu,self,93372,746976,20,7.789792500e-05,9589.1643
0,ccc0391.campuscluster.illinois.edu,self,94866,758928,20,7.794275000e-05,9736.9929
0,ccc0391.campuscluster.illinois.edu,self,96384,771072,20,7.859422500e-05,9810.7972
0,ccc0391.campuscluster.illinois.edu,self,97927,783416,20,9.191032500e-05,8523.6996
0,ccc0391.campuscluster.illinois.edu,self,99494,795952,20,8.092665000e-05,9835.4745
0,ccc0391.campuscluster.illinois.edu,self,101086,808688,20,8.154180000e-05,9917.4656
1,ccc0391.campuscluster.illinois.edu,intra,1,8,1000,1.245070000e-06,6.4253
1,ccc0391.campuscluster.illinois.edu,intra,2,16,1000,1.130619000e-06,14.1515
1,ccc0391.campuscluster.illinois.edu,intra,3,24,1000,1.492059500e-06,16.0851
1,ccc0391.campuscluster.illinois.edu,intra,4,32,1000,1.424928500e-06,22.4573
1,ccc0391.campuscluster.illinois.edu,intra,5,40,1000,1.436805500e-06,27.8395
1,ccc0391.campuscluster.illinois.edu,intra,6,48,1000,1.437782500e-06,33.3847
1,ccc0391.campuscluster.illinois.edu,intra,7,56,1000,1.733224000e-06,32.3097
1,ccc0391.campuscluster.illinois.edu,intra,8,64,1000,1.717489000e-06,37.2637
1,ccc0391.campuscluster.illinois.edu,intra,9,72,1000,1.718912000e-06,41.8870
1,ccc0391.campuscluster.illinois.edu,intra,10,80,1000,1.728585000e-06,46.2806
1,ccc0391.campuscluster.illinois.edu,intra,11,88,1000,1.738699000e-06,50.6126
1,ccc0391.campuscluster.illinois.edu,intra,12,96,1000,1.746143500e-06,54.9783
1,ccc0391.campuscluster.illinois.edu,intra,13,104,1000,1.761647500e-06,59.0356
1,ccc0391.campuscluster.illinois.edu,intra,14,112,1000,1.786358500e-06,62.6974
1,ccc0391.campuscluster.illinois.edu,intra,15,120,1000,1.773505000e-06,67.6626
1,ccc0391.campuscluster.illinois.edu,intra,16,128,1000,1.765189000e-06,72.5135
1,ccc0391.campuscluster.illinois.edu,intra,17,136,1000,1.778549000e-06,76.4668
1,ccc0391.campuscluster.illinois.edu,intra,18,144,1000,1.780468000e-06,80.8776
1,ccc0391.campuscluster.illinois.edu,intra,19,152,1000,1.806341500e-06,84.1480
1,ccc0391.campuscluster.illinois.edu,intra,20,160,1000,1.803471000e-06,88.7178
1,ccc0391.campuscluster.illinois.edu,intra,21,168,1000,1.842595000e-06,91.1758
1,ccc0391.campuscluster.illinois.edu,intra,22,176,1000,1.856751500e-06,94.7892
1,ccc0391.campuscluster.illinois.edu,intra,23,184,1000,2.559504500e-06,71.8889
1,ccc0391.campuscluster.illinois.edu,intra,24,192,1000,2.543284000e-06,75.4929
1,ccc0391.campuscluster.illinois.edu,intra,25,200,1000,2.549946500e-06,78.4330
1,ccc0391.campuscluster.illinois.edu,intra,26,208,1000,2.560301500e-06,81.2404
1,ccc0391.campuscluster.illinois.edu,intra,27,216,1000,2.559509500e-06,84.3912
1,ccc0391.campuscluster.illinois.edu,intra,28,224,1000,2.555357000e-06,87.6590
1,ccc0391.campuscluster.illinois.edu,intra,29,232,1000,2.750860000e-06,84.3373
1,ccc0391.campuscluster.illinois.edu,intra,30,240,1000,2.676700500e-06,89.6626
1,ccc0391.campuscluster.illinois.edu,intra,31,248,1000,2.672026500e-06,92.8135
1,ccc0391.campuscluster.illinois.edu,intra,32,256,1000,2.660875500e-06,96.2089
1,ccc0391.campuscluster.illinois.edu,intra,33,264,1000,2.692470000e-06,98.0512
1,ccc0391.campuscluster.illinois.edu,intra,34,272,1000,2.698100500e-06,100.8117
1,ccc0391.campuscluster.illinois.edu,intra,35,280,1000,2.704397500e-06,103.5351
1,ccc0391.campuscluster.illinois.edu,intra,36,288,1000,2.705530000e-06,106.4486
1,ccc0391.campuscluster.illinois.edu,intra,37,296,1000,2.743726500e-06,107.8825
1,ccc0391.campuscluster.illinois.edu,intra,38,304,1000,2.771764500e-06,109.6774
1,ccc0391.campuscluster.illinois.edu,intra,39,312,1000,3.033753000e-06,102.8429
1,ccc0391.campuscluster.illinois.edu,intra,40,320,1000,2.699804000e-06,118.5271
1,ccc0391.campuscluster.illinois.edu,intra,41,328,1000,2.805658000e-06,116.9066
1,ccc0391.campuscluster.illinois.edu,intra,42,336,1000,2.691418500e-06,124.8412
1,ccc0391.campuscluster.illinois.edu,intra,43,344,1000,2.696292500e-06,127.5826
1,ccc0391.campuscluster.illinois.edu,intra,44,352,1000,2.695906500e-06,130.5683
1,ccc0391.campuscluster.illinois.edu,intra,45,360,1000,2.763383500e-06,130.2751
1,ccc0391.campuscluster.illinois.edu,intra,46,368,1000,2.783236000e-06,132.2202
1,ccc0391.campuscluster.illinois.edu,intra,47,376,1000,2.764401000e-06,136.0150
1,ccc0391.campuscluster.illinois.edu,intra,48,384,1000,2.752342500e-06,139.5175
1,ccc0391.campuscluster.illinois.edu,intra,49,392,1000,2.753304500e-06,142.3744
1,ccc0391.campuscluster.illinois.edu,intra,50,400,1000,2.748560500e-06,145.5307
1,ccc0391.campuscluster.illinois.edu,intra,51,408,1000,2.756465500e-06,148.0156
1,ccc0391.campuscluster.illinois.edu,intra,52,416,1000,2.759200500e-06,150.7683
1,ccc0391.campuscluster.illinois.edu,intra,53,424,1000,2.810622500e-06,150.8563
1,ccc0391.campuscluster.illinois.edu,intra,54,432,1000,2.817575500e-06,153.3233
